time, pm2.5, pm10
2018-05-18 06:58:10.272029,9,10
2018-05-18 06:58:15.999146,8,9
2018-05-18 06:58:21.720612,8,9
2018-05-18 06:58:27.448073,9,10
2018-05-18 06:58:33.179793,8,9
2018-05-18 06:58:38.904862,8,9
2018-05-18 06:58:44.629807,9,10
2018-05-18 06:58:50.354303,10,11
2018-05-18 06:58:56.071134,9,10
2018-05-18 06:59:01.791150,9,10
2018-05-18 06:59:07.510168,7,8
2018-05-18 06:59:13.229730,6,7
2018-05-18 06:59:18.947424,7,8
2018-05-18 06:59:24.667480,8,9
2018-05-18 06:59:30.387823,8,9
2018-05-18 06:59:36.112493,8,9
2018-05-18 06:59:41.833866,9,10
2018-05-18 06:59:47.558364,9,10
2018-05-18 06:59:53.288276,8,9
2018-05-18 06:59:59.018265,7,8
2018-05-18 07:00:04.744235,7,8
2018-05-18 07:00:10.476331,7,8
2018-05-18 07:00:16.210007,7,8
2018-05-18 07:00:21.931168,8,9
2018-05-18 07:00:27.658100,8,9
2018-05-18 07:00:33.380463,9,10
2018-05-18 07:00:39.110385,8,9
2018-05-18 07:00:44.834616,8,9
2018-05-18 07:00:50.555624,8,9
2018-05-18 07:00:56.280072,8,9
2018-05-18 07:01:01.997293,8,9
2018-05-18 07:01:07.717654,8,9
2018-05-18 07:01:13.440789,8,9
2018-05-18 07:01:19.171346,7,8
2018-05-18 07:01:24.895173,8,9
2018-05-18 07:01:30.624783,9,10
2018-05-18 07:01:36.351230,10,11
2018-05-18 07:01:42.076770,8,9
2018-05-18 07:01:47.799135,8,9
2018-05-18 07:01:53.527800,9,10
2018-05-18 07:01:59.257245,9,10
2018-05-18 07:02:04.988949,8,9
2018-05-18 07:02:10.715044,7,8
2018-05-18 07:02:16.447474,7,8
2018-05-18 07:02:22.171640,8,9
2018-05-18 07:02:27.899253,8,9
2018-05-18 07:02:33.625246,8,9
2018-05-18 07:02:39.355849,8,9
2018-05-18 07:02:45.087209,8,9
2018-05-18 07:02:50.817472,8,9
2018-05-18 07:02:56.548066,9,10
2018-05-18 07:03:02.278660,9,10
2018-05-18 07:03:08.006649,8,9
2018-05-18 07:03:13.737610,9,10
2018-05-18 07:03:19.465712,8,9
2018-05-18 07:03:25.192979,8,9
2018-05-18 07:03:30.918707,8,9
2018-05-18 07:03:36.643832,8,9
2018-05-18 07:03:42.372028,7,8
2018-05-18 07:03:48.093520,6,7
2018-05-18 07:03:53.828073,6,7
2018-05-18 07:03:59.554611,7,8
2018-05-18 07:04:05.296284,9,10
2018-05-18 07:04:11.040256,8,9
2018-05-18 07:04:16.794307,7,8
2018-05-18 07:04:22.512022,7,8
2018-05-18 07:04:28.231394,8,9
2018-05-18 07:04:33.968818,8,9
2018-05-18 07:04:39.706912,7,8
2018-05-18 07:04:45.462550,7,8
2018-05-18 07:04:51.234020,9,10
2018-05-18 07:04:57.011155,9,10
2018-05-18 07:05:02.740574,7,8
2018-05-18 07:05:08.487314,7,8
2018-05-18 07:05:14.285913,9,10
2018-05-18 07:05:20.009315,9,10
2018-05-18 07:05:25.845907,8,9
2018-05-18 07:05:31.661022,7,8
2018-05-18 07:05:37.420500,8,9
2018-05-18 07:05:43.177298,9,10
2018-05-18 07:05:48.946819,8,9
2018-05-18 07:05:54.671731,7,8
2018-05-18 07:06:00.389489,8,9
2018-05-18 07:06:06.167112,8,9
2018-05-18 07:06:11.890251,8,9
2018-05-18 07:06:17.614359,9,10
2018-05-18 07:06:23.359932,9,10
2018-05-18 07:06:29.140177,9,10
2018-05-18 07:06:34.856427,9,10
2018-05-18 07:06:40.629294,9,10
2018-05-18 07:06:46.346955,8,9
2018-05-18 07:06:52.095852,7,8
2018-05-18 07:06:57.828649,6,7
2018-05-18 07:07:03.571816,7,8
2018-05-18 07:07:09.341854,8,9
2018-05-18 07:07:15.096574,8,9
2018-05-18 07:07:20.855731,8,9
2018-05-18 07:07:26.627393,9,10
2018-05-18 07:07:32.406847,9,10
2018-05-18 07:07:38.180367,8,9
2018-05-18 07:07:43.973490,8,9
2018-05-18 07:07:49.759204,8,9
2018-05-18 07:07:55.526187,7,8
2018-05-18 07:08:01.297356,6,7
2018-05-18 07:08:07.056859,7,8
2018-05-18 07:08:12.825352,8,9
2018-05-18 07:08:18.612658,9,10
2018-05-18 07:08:24.390911,9,10
2018-05-18 07:08:30.164803,8,9
2018-05-18 07:08:35.938099,8,9
2018-05-18 07:08:41.704301,8,9
2018-05-18 07:08:47.443754,8,9
2018-05-18 07:08:53.203869,8,9
2018-05-18 07:08:58.944787,8,9
2018-05-18 07:09:04.694934,9,10
2018-05-18 07:09:10.480292,8,9
2018-05-18 07:09:16.279884,8,9
2018-05-18 07:09:22.072643,9,10
2018-05-18 07:09:27.846234,8,9
2018-05-18 07:09:33.650762,8,9
2018-05-18 07:09:39.393024,8,9
2018-05-18 07:09:45.157178,8,9
2018-05-18 07:09:50.923192,8,9
2018-05-18 07:09:56.722127,8,9
2018-05-18 07:10:02.515194,9,10
2018-05-18 07:10:08.285439,8,9
2018-05-18 07:10:14.057584,8,9
2018-05-18 07:10:19.836399,8,9
2018-05-18 07:10:25.603714,6,7
2018-05-18 07:10:31.388430,6,7
2018-05-18 07:10:37.167229,7,8
2018-05-18 07:10:42.942580,8,9
2018-05-18 07:10:48.723414,8,9
2018-05-18 07:10:54.500959,8,9
2018-05-18 07:11:00.272646,7,8
2018-05-18 07:11:06.045441,7,8
2018-05-18 07:11:11.828372,8,9
2018-05-18 07:11:17.596695,7,8
2018-05-18 07:11:23.327637,7,8
2018-05-18 07:11:29.053728,10,11
2018-05-18 07:11:34.786074,11,12
2018-05-18 07:11:40.524134,9,10
2018-05-18 07:11:46.273702,7,8
2018-05-18 07:11:52.024267,7,8
2018-05-18 07:11:57.770113,7,8
2018-05-18 07:12:03.524758,7,8
2018-05-18 07:12:09.285595,7,8
2018-05-18 07:12:15.051864,7,8
2018-05-18 07:12:20.828807,8,9
2018-05-18 07:12:26.592464,8,9
2018-05-18 07:12:32.375330,8,9
2018-05-18 07:12:38.153728,8,9
2018-05-18 07:12:43.933585,8,9
2018-05-18 07:12:49.717005,9,10
2018-05-18 07:12:55.507463,8,9
2018-05-18 07:13:01.279371,8,9
2018-05-18 07:13:07.021730,8,9
2018-05-18 07:13:12.773242,7,8
2018-05-18 07:13:18.523843,8,9
2018-05-18 07:13:24.285100,9,10
2018-05-18 07:13:30.067875,8,9
2018-05-18 07:13:35.831644,7,8
2018-05-18 07:13:41.579144,7,8
2018-05-18 07:13:47.377445,8,9
2018-05-18 07:13:53.148215,7,8
2018-05-18 07:13:58.954366,7,8
2018-05-18 07:14:04.717221,8,9
2018-05-18 07:14:10.526605,9,10
2018-05-18 07:14:16.296388,8,9
2018-05-18 07:14:22.064820,9,10
2018-05-18 07:14:27.842264,10,11
2018-05-18 07:14:33.621914,10,11
2018-05-18 07:14:39.394650,10,11
2018-05-18 07:14:45.184400,9,10
2018-05-18 07:14:50.991318,7,8
2018-05-18 07:14:56.789875,7,8
2018-05-18 07:15:02.563848,7,8
2018-05-18 07:15:08.383244,7,8
2018-05-18 07:15:14.172597,6,7
2018-05-18 07:15:19.945878,7,8
2018-05-18 07:15:25.714431,8,9
2018-05-18 07:15:31.492183,8,9
2018-05-18 07:15:37.272113,8,9
2018-05-18 07:15:43.078795,8,9
2018-05-18 07:15:48.844502,8,9
2018-05-18 07:15:54.635136,8,9
2018-05-18 07:16:00.406963,9,10
2018-05-18 07:16:06.175292,8,9
2018-05-18 07:16:11.944233,7,8
2018-05-18 07:16:17.706397,7,8
2018-05-18 07:16:23.528156,9,10
2018-05-18 07:16:29.326988,8,9
2018-05-18 07:16:35.081750,7,8
2018-05-18 07:16:40.852303,7,8
2018-05-18 07:16:46.619440,7,8
2018-05-18 07:16:52.379560,8,9
2018-05-18 07:16:58.193352,8,9
2018-05-18 07:17:03.975498,7,8
2018-05-18 07:17:09.744618,7,8
2018-05-18 07:17:15.533626,8,9
2018-05-18 07:17:21.345795,10,11
2018-05-18 07:17:27.168185,9,10
2018-05-18 07:17:32.945342,7,8
2018-05-18 07:17:38.725281,6,7
2018-05-18 07:17:44.515972,7,8
2018-05-18 07:17:50.302813,7,8
2018-05-18 07:17:56.090213,7,8
2018-05-18 07:18:01.892682,7,8
2018-05-18 07:18:07.666282,6,7
2018-05-18 07:18:13.427616,6,7
2018-05-18 07:18:19.196423,7,8
2018-05-18 07:18:24.972593,7,8
2018-05-18 07:18:30.743056,7,8
2018-05-18 07:18:36.532927,7,8
2018-05-18 07:18:42.291752,7,8
2018-05-18 07:18:48.068545,7,8
2018-05-18 07:18:53.857308,6,7
2018-05-18 07:18:59.636262,7,8
2018-05-18 07:19:05.492282,8,9
2018-05-18 07:19:11.282813,8,9
2018-05-18 07:19:17.125407,8,9
2018-05-18 07:19:22.917728,8,9
2018-05-18 07:19:28.683019,8,9
2018-05-18 07:19:34.462423,8,9
2018-05-18 07:19:40.327521,8,9
2018-05-18 07:19:46.099415,8,9
2018-05-18 07:19:51.874627,8,9
2018-05-18 07:19:57.656190,9,10
2018-05-18 07:20:03.433096,7,8
2018-05-18 07:20:09.263771,7,8
2018-05-18 07:20:15.066871,8,9
2018-05-18 07:20:20.855560,8,9
2018-05-18 07:20:26.636768,8,9
2018-05-18 07:20:32.428663,8,9
2018-05-18 07:20:38.238076,7,8
2018-05-18 07:20:44.046068,8,9
2018-05-18 07:20:49.819651,8,9
2018-05-18 07:20:55.586541,7,8
2018-05-18 07:21:01.356582,8,9
2018-05-18 07:21:07.129471,8,9
2018-05-18 07:21:12.941875,7,8
2018-05-18 07:21:18.720336,7,8
2018-05-18 07:21:24.492106,8,9
2018-05-18 07:21:30.272540,8,9
2018-05-18 07:21:36.066621,8,9
2018-05-18 07:21:41.904065,9,10
2018-05-18 07:21:47.681140,8,9
2018-05-18 07:21:53.494482,7,8
2018-05-18 07:21:59.271440,8,9
2018-05-18 07:22:05.064970,8,9
2018-05-18 07:22:10.860489,8,9
2018-05-18 07:22:16.707889,8,9
2018-05-18 07:22:22.471903,8,9
2018-05-18 07:22:28.248838,7,8
2018-05-18 07:22:34.065935,7,8
2018-05-18 07:22:39.848915,6,7
2018-05-18 07:22:45.632113,6,7
2018-05-18 07:22:51.431559,7,8
2018-05-18 07:22:57.206620,8,9
2018-05-18 07:23:02.991385,9,10
2018-05-18 07:23:08.795720,9,10
2018-05-18 07:23:14.655762,9,10
2018-05-18 07:23:20.427812,8,9
2018-05-18 07:23:26.219977,7,8
2018-05-18 07:23:32.038866,7,8
2018-05-18 07:23:37.812876,8,9
2018-05-18 07:23:43.588252,7,8
2018-05-18 07:23:49.357151,7,8
2018-05-18 07:23:55.127292,7,8
2018-05-18 07:24:00.883750,8,9
2018-05-18 07:24:06.665580,9,10
2018-05-18 07:24:12.478227,8,9
2018-05-18 07:24:18.234667,7,8
2018-05-18 07:24:23.996977,7,8
2018-05-18 07:24:29.776480,6,7
2018-05-18 07:24:35.563843,8,9
2018-05-18 07:24:41.356672,9,10
2018-05-18 07:24:47.154090,8,9
2018-05-18 07:24:52.918267,7,8
2018-05-18 07:24:58.678091,7,8
2018-05-18 07:25:04.467691,7,8
2018-05-18 07:25:10.222658,7,8
2018-05-18 07:25:15.975131,7,8
2018-05-18 07:25:21.731092,8,9
2018-05-18 07:25:27.505810,10,11
2018-05-18 07:25:33.267569,10,11
2018-05-18 07:25:39.049792,8,9
2018-05-18 07:25:44.841615,8,9
2018-05-18 07:25:50.604783,8,9
2018-05-18 07:25:56.383751,8,9
2018-05-18 07:26:02.141887,7,8
2018-05-18 07:26:07.914009,7,8
2018-05-18 07:26:13.713887,7,8
2018-05-18 07:26:19.471150,9,10
2018-05-18 07:26:25.226054,8,9
2018-05-18 07:26:31.017070,6,7
2018-05-18 07:26:36.794791,6,7
2018-05-18 07:26:42.556125,8,9
2018-05-18 07:26:48.337444,9,10
2018-05-18 07:26:54.101457,8,9
2018-05-18 07:26:59.885832,8,9
2018-05-18 07:27:05.675346,8,9
2018-05-18 07:27:11.497981,9,10
2018-05-18 07:27:17.259144,7,8
2018-05-18 07:27:23.014206,7,8
2018-05-18 07:27:28.806013,8,9
2018-05-18 07:27:34.571207,8,9
2018-05-18 07:27:40.329990,7,8
2018-05-18 07:27:46.098231,7,8
2018-05-18 07:27:51.861202,7,8
2018-05-18 07:27:57.644832,7,8
2018-05-18 07:28:03.419168,8,9
2018-05-18 07:28:09.195797,9,10
2018-05-18 07:28:14.960200,9,10
2018-05-18 07:28:20.746956,8,9
2018-05-18 07:28:26.503718,8,9
2018-05-18 07:28:32.291823,9,10
2018-05-18 07:28:38.079966,8,9
2018-05-18 07:28:43.842904,7,8
2018-05-18 07:28:49.627405,7,8
2018-05-18 07:28:55.383236,7,8
2018-05-18 07:29:01.173243,7,8
2018-05-18 07:29:06.937254,7,8
2018-05-18 07:29:12.703417,8,9
2018-05-18 07:29:18.491117,8,9
2018-05-18 07:29:24.266332,8,9
2018-05-18 07:29:30.057068,7,8
2018-05-18 07:29:35.843557,7,8
2018-05-18 07:29:41.632449,7,8
2018-05-18 07:29:47.420269,7,8
2018-05-18 07:29:53.236007,6,7
2018-05-18 07:29:59.027556,7,8
2018-05-18 07:30:04.790965,7,8
2018-05-18 07:30:10.575213,7,8
2018-05-18 07:30:16.337746,9,10
2018-05-18 07:30:22.120496,9,10
2018-05-18 07:30:27.884404,9,10
2018-05-18 07:30:33.668107,9,10
2018-05-18 07:30:39.437020,8,9
2018-05-18 07:30:45.202994,8,9
2018-05-18 07:30:50.965948,8,9
2018-05-18 07:30:56.729175,8,9
2018-05-18 07:31:02.489458,8,9
2018-05-18 07:31:08.287417,8,9
2018-05-18 07:31:14.050660,7,8
2018-05-18 07:31:19.808346,7,8
2018-05-18 07:31:25.575312,6,7
2018-05-18 07:31:31.369677,6,7
2018-05-18 07:31:37.134670,8,9
2018-05-18 07:31:42.897304,8,9
2018-05-18 07:31:48.693413,7,8
2018-05-18 07:31:54.459237,8,9
2018-05-18 07:32:00.220536,7,8
2018-05-18 07:32:05.991090,8,9
2018-05-18 07:32:11.771064,9,10
2018-05-18 07:32:17.546178,9,10
2018-05-18 07:32:23.316734,7,8
2018-05-18 07:32:29.078057,6,7
2018-05-18 07:32:34.857625,7,8
2018-05-18 07:32:40.624613,8,9
2018-05-18 07:32:46.392189,8,9
2018-05-18 07:32:52.209367,8,9
2018-05-18 07:32:57.989995,7,8
2018-05-18 07:33:03.762433,7,8
2018-05-18 07:33:09.525129,8,9
2018-05-18 07:33:15.296680,9,10
2018-05-18 07:33:21.097445,9,10
2018-05-18 07:33:26.875737,8,9
2018-05-18 07:33:32.647122,8,9
2018-05-18 07:33:38.432402,9,10
2018-05-18 07:33:44.197949,8,9
2018-05-18 07:33:49.989678,7,8
2018-05-18 07:33:55.768094,7,8
2018-05-18 07:34:01.589447,7,8
2018-05-18 07:34:07.356258,8,9
2018-05-18 07:34:13.177841,8,9
2018-05-18 07:34:18.947218,7,8
2018-05-18 07:34:24.710235,7,8
2018-05-18 07:34:30.469067,7,8
2018-05-18 07:34:36.231271,8,9
2018-05-18 07:34:42.046039,8,9
2018-05-18 07:34:47.817613,7,8
2018-05-18 07:34:53.578740,6,7
2018-05-18 07:34:59.386436,8,9
2018-05-18 07:35:05.196241,8,9
2018-05-18 07:35:10.974331,7,8
2018-05-18 07:35:16.804542,8,9
2018-05-18 07:35:22.630254,8,9
2018-05-18 07:35:28.452346,9,10
2018-05-18 07:35:34.263489,8,9
2018-05-18 07:35:40.064600,6,7
2018-05-18 07:35:45.826123,7,8
2018-05-18 07:35:51.621441,7,8
2018-05-18 07:35:57.405775,6,7
2018-05-18 07:36:03.208797,7,8
2018-05-18 07:36:09.043245,7,8
2018-05-18 07:36:14.847128,6,7
2018-05-18 07:36:20.632919,6,7
2018-05-18 07:36:26.407674,7,8
2018-05-18 07:36:32.225395,7,8
2018-05-18 07:36:38.049317,8,9
2018-05-18 07:36:43.879460,8,9
2018-05-18 07:36:49.661877,7,8
2018-05-18 07:36:55.443061,7,8
2018-05-18 07:37:01.215269,7,8
2018-05-18 07:37:06.988564,8,9
2018-05-18 07:37:12.763596,9,10
2018-05-18 07:37:18.532783,8,9
2018-05-18 07:37:24.342855,8,9
2018-05-18 07:37:30.168086,9,10
2018-05-18 07:37:35.977633,8,9
2018-05-18 07:37:41.756886,8,9
2018-05-18 07:37:47.563228,9,10
2018-05-18 07:37:53.350192,8,9
2018-05-18 07:37:59.115257,7,8
2018-05-18 07:38:04.966830,7,8
2018-05-18 07:38:10.748749,7,8
2018-05-18 07:38:16.567247,6,7
2018-05-18 07:38:22.328109,7,8
2018-05-18 07:38:28.104928,7,8
2018-05-18 07:38:33.870793,8,9
2018-05-18 07:38:39.646792,8,9
2018-05-18 07:38:45.425700,8,9
2018-05-18 07:38:51.275441,7,8
2018-05-18 07:38:57.101814,7,8
2018-05-18 07:39:02.904058,7,8
2018-05-18 07:39:08.680649,7,8
2018-05-18 07:39:14.490087,8,9
2018-05-18 07:39:20.362817,8,9
2018-05-18 07:39:26.197085,9,10
2018-05-18 07:39:31.973562,9,10
2018-05-18 07:39:37.751574,7,8
2018-05-18 07:39:43.518591,6,7
2018-05-18 07:39:49.301719,8,9
2018-05-18 07:39:55.126519,8,9
2018-05-18 07:40:00.958437,8,9
2018-05-18 07:40:06.782448,6,7
2018-05-18 07:40:12.574560,6,7
2018-05-18 07:40:18.385614,7,8
2018-05-18 07:40:24.215961,6,7
2018-05-18 07:40:30.021265,6,7
2018-05-18 07:40:35.797464,6,7
2018-05-18 07:40:41.573202,6,7
2018-05-18 07:40:47.391904,7,8
2018-05-18 07:40:53.214259,7,8
2018-05-18 07:40:59.003703,8,9
2018-05-18 07:41:04.833067,8,9
2018-05-18 07:41:10.627167,7,8
2018-05-18 07:41:16.403936,7,8
2018-05-18 07:41:22.184161,7,8
2018-05-18 07:41:27.958775,7,8
2018-05-18 07:41:33.730336,8,9
2018-05-18 07:41:39.567508,8,9
2018-05-18 07:41:45.328939,8,9
2018-05-18 07:41:51.107248,6,7
2018-05-18 07:41:56.937125,7,8
2018-05-18 07:42:02.758055,9,10
2018-05-18 07:42:08.559741,8,9
2018-05-18 07:42:14.372172,6,7
2018-05-18 07:42:20.146713,6,7
2018-05-18 07:42:25.948950,6,7
2018-05-18 07:42:31.755503,6,7
2018-05-18 07:42:37.569695,6,7
2018-05-18 07:42:43.411098,6,7
2018-05-18 07:42:49.184037,7,8
2018-05-18 07:42:54.946528,7,8
2018-05-18 07:43:00.751521,7,8
2018-05-18 07:43:06.566255,8,9
2018-05-18 07:43:12.345866,8,9
2018-05-18 07:43:18.163794,7,8
2018-05-18 07:43:24.003403,7,8
2018-05-18 07:43:29.827396,8,9
2018-05-18 07:43:35.643558,9,10
2018-05-18 07:43:41.422030,8,9
2018-05-18 07:43:47.191096,7,8
2018-05-18 07:43:52.969440,7,8
2018-05-18 07:43:58.737568,6,7
2018-05-18 07:44:04.562457,6,7
2018-05-18 07:44:10.347334,7,8
2018-05-18 07:44:16.169140,8,9
2018-05-18 07:44:21.986331,7,8
2018-05-18 07:44:27.811453,7,8
2018-05-18 07:44:33.624510,7,8
2018-05-18 07:44:39.431379,8,9
2018-05-18 07:44:45.238338,9,10
2018-05-18 07:44:51.040757,8,9
2018-05-18 07:44:56.845947,7,8
2018-05-18 07:45:02.665228,7,8
2018-05-18 07:45:08.493551,7,8
2018-05-18 07:45:14.284838,6,7
2018-05-18 07:45:20.091281,7,8
2018-05-18 07:45:25.920787,7,8
2018-05-18 07:45:31.738603,7,8
2018-05-18 07:45:37.559813,8,9
2018-05-18 07:45:43.364249,8,9
2018-05-18 07:45:49.171600,8,9
2018-05-18 07:45:54.970183,8,9
2018-05-18 07:46:00.795600,9,10
2018-05-18 07:46:06.618277,8,9
2018-05-18 07:46:12.452741,8,9
2018-05-18 07:46:18.293610,8,9
2018-05-18 07:46:24.114921,7,8
2018-05-18 07:46:29.948131,6,7
2018-05-18 07:46:35.787725,6,7
2018-05-18 07:46:41.620070,6,7
2018-05-18 07:46:47.451680,6,7
2018-05-18 07:46:53.279610,7,8
2018-05-18 07:46:59.115131,6,7
2018-05-18 07:47:04.952471,7,8
2018-05-18 07:47:10.785295,8,9
2018-05-18 07:47:16.610776,8,9
2018-05-18 07:47:22.448747,7,8
2018-05-18 07:47:28.284230,7,8
2018-05-18 07:47:34.103638,8,9
2018-05-18 07:47:39.939073,9,10
2018-05-18 07:47:45.772793,9,10
2018-05-18 07:47:51.598655,8,9
2018-05-18 07:47:57.427225,7,8
2018-05-18 07:48:03.247486,6,7
2018-05-18 07:48:09.088542,7,8
2018-05-18 07:48:14.918503,8,9
2018-05-18 07:48:20.730162,7,8
2018-05-18 07:48:26.543397,7,8
2018-05-18 07:48:32.348912,8,9
2018-05-18 07:48:38.153051,7,8
2018-05-18 07:48:43.955010,8,9
2018-05-18 07:48:49.761720,8,9
2018-05-18 07:48:55.582281,7,8
2018-05-18 07:49:01.413573,6,7
2018-05-18 07:49:07.246190,8,9
2018-05-18 07:49:13.078795,9,10
2018-05-18 07:49:18.903645,9,10
2018-05-18 07:49:24.734917,9,10
2018-05-18 07:49:30.569461,9,10
2018-05-18 07:49:36.409338,8,9
2018-05-18 07:49:42.244854,8,9
2018-05-18 07:49:48.067462,8,9
2018-05-18 07:49:53.895713,7,8
2018-05-18 07:49:59.727675,7,8
2018-05-18 07:50:05.555250,7,8
2018-05-18 07:50:11.384225,7,8
2018-05-18 07:50:17.212464,7,8
2018-05-18 07:50:23.039953,8,9
2018-05-18 07:50:28.870361,9,10
2018-05-18 07:50:34.707244,8,9
2018-05-18 07:50:40.537760,8,9
2018-05-18 07:50:46.372166,7,8
2018-05-18 07:50:52.201408,7,8
2018-05-18 07:50:58.016295,7,8
2018-05-18 07:51:03.823534,7,8
2018-05-18 07:51:09.627804,7,8
2018-05-18 07:51:15.427433,7,8
2018-05-18 07:51:21.228995,7,8
2018-05-18 07:51:27.040139,6,7
2018-05-18 07:51:32.860652,6,7
2018-05-18 07:51:38.697082,7,8
2018-05-18 07:51:44.527067,7,8
2018-05-18 07:51:50.345804,8,9
2018-05-18 07:51:56.175267,9,10
2018-05-18 07:52:02.009574,8,9
2018-05-18 07:52:07.846543,8,9
2018-05-18 07:52:13.679507,7,8
2018-05-18 07:52:19.505772,6,7
2018-05-18 07:52:25.342226,6,7
2018-05-18 07:52:31.169488,6,7
2018-05-18 07:52:36.995821,6,7
2018-05-18 07:52:42.805678,5,6
2018-05-18 07:52:48.608958,6,7
2018-05-18 07:52:54.418863,7,8
2018-05-18 07:53:00.226065,8,9
2018-05-18 07:53:06.048506,8,9
2018-05-18 07:53:11.880002,8,9
2018-05-18 07:53:17.713162,7,8
2018-05-18 07:53:23.540509,7,8
2018-05-18 07:53:29.373029,8,9
2018-05-18 07:53:35.203800,9,10
2018-05-18 07:53:41.032824,7,8
2018-05-18 07:53:46.858844,7,8
2018-05-18 07:53:52.687698,7,8
2018-05-18 07:53:58.514510,6,7
2018-05-18 07:54:04.333765,7,8
2018-05-18 07:54:10.160801,8,9
2018-05-18 07:54:15.990704,8,9
2018-05-18 07:54:21.810451,7,8
2018-05-18 07:54:27.628015,8,9
2018-05-18 07:54:33.460608,9,10
2018-05-18 07:54:39.296661,9,10
2018-05-18 07:54:45.135416,10,11
2018-05-18 07:54:50.971338,8,9
2018-05-18 07:54:56.806750,7,8
2018-05-18 07:55:02.640796,8,9
2018-05-18 07:55:08.471671,8,9
2018-05-18 07:55:14.307025,7,8
2018-05-18 07:55:20.166761,6,7
2018-05-18 07:55:25.994244,6,7
2018-05-18 07:55:31.814219,7,8
2018-05-18 07:55:37.632580,8,9
2018-05-18 07:55:43.448876,8,9
2018-05-18 07:55:49.278291,7,8
2018-05-18 07:55:55.105132,7,8
2018-05-18 07:56:00.935007,8,9
2018-05-18 07:56:06.754742,7,8
2018-05-18 07:56:12.571395,7,8
2018-05-18 07:56:18.387417,7,8
2018-05-18 07:56:24.229222,8,9
2018-05-18 07:56:30.049884,8,9
2018-05-18 07:56:35.875002,7,8
2018-05-18 07:56:41.694434,7,8
2018-05-18 07:56:47.528685,7,8
2018-05-18 07:56:53.355228,7,8
2018-05-18 07:56:59.180200,7,8
2018-05-18 07:57:05.003337,7,8
2018-05-18 07:57:10.830659,7,8
2018-05-18 07:57:16.657638,6,7
2018-05-18 07:57:22.494901,6,7
2018-05-18 07:57:28.339884,7,8
2018-05-18 07:57:34.190588,7,8
2018-05-18 07:57:40.036394,6,7
2018-05-18 07:57:45.882125,5,6
2018-05-18 07:57:51.729979,5,6
2018-05-18 07:57:57.554796,6,7
2018-05-18 07:58:03.382981,8,9
2018-05-18 07:58:09.226003,9,10
2018-05-18 07:58:15.064718,8,9
2018-05-18 07:58:20.912078,7,8
2018-05-18 07:58:26.739419,7,8
2018-05-18 07:58:32.585678,8,9
2018-05-18 07:58:38.428757,8,9
2018-05-18 07:58:44.248374,8,9
2018-05-18 07:58:50.099314,7,8
2018-05-18 07:58:55.932020,7,8
2018-05-18 07:59:01.754195,7,8
2018-05-18 07:59:07.578065,8,9
2018-05-18 07:59:13.399540,7,8
2018-05-18 07:59:19.232509,7,8
2018-05-18 07:59:25.077781,7,8
2018-05-18 07:59:30.908997,7,8
2018-05-18 07:59:36.750190,7,8
2018-05-18 07:59:42.593350,8,9
2018-05-18 07:59:48.449212,7,8
2018-05-18 07:59:54.286147,6,7
2018-05-18 08:00:00.137884,7,8
2018-05-18 08:00:06.037134,7,8
2018-05-18 08:00:11.886711,7,8
2018-05-18 08:00:17.713605,8,9
2018-05-18 08:00:23.558662,7,8
2018-05-18 08:00:29.418416,7,8
2018-05-18 08:00:35.283048,8,9
2018-05-18 08:00:41.133722,7,8
2018-05-18 08:00:46.953231,7,8
2018-05-18 08:00:52.780243,6,7
2018-05-18 08:00:58.597430,6,7
2018-05-18 08:01:04.417215,7,8
2018-05-18 08:01:10.242520,7,8
2018-05-18 08:01:16.064388,8,9
2018-05-18 08:01:21.884970,7,8
2018-05-18 08:01:27.709626,6,7
2018-05-18 08:01:33.554532,7,8
2018-05-18 08:01:39.392711,9,10
2018-05-18 08:01:45.228415,8,9
2018-05-18 08:01:51.058171,6,7
2018-05-18 08:01:56.954158,7,8
2018-05-18 08:02:02.796865,7,8
2018-05-18 08:02:08.624802,7,8
2018-05-18 08:02:14.468298,7,8
2018-05-18 08:02:20.360314,7,8
2018-05-18 08:02:26.190166,7,8
2018-05-18 08:02:32.065114,7,8
2018-05-18 08:02:37.928649,6,7
2018-05-18 08:02:43.757148,7,8
2018-05-18 08:02:49.581973,8,9
2018-05-18 08:02:55.417597,8,9
2018-05-18 08:03:01.252280,7,8
2018-05-18 08:03:07.125133,7,8
2018-05-18 08:03:12.951042,7,8
2018-05-18 08:03:18.791784,7,8
2018-05-18 08:03:24.651891,9,10
2018-05-18 08:03:30.489895,9,10
2018-05-18 08:03:36.314599,7,8
2018-05-18 08:03:42.150283,6,7
2018-05-18 08:03:47.981296,6,7
2018-05-18 08:03:53.806035,6,7
2018-05-18 08:03:59.628633,6,7
2018-05-18 08:04:05.431852,6,7
2018-05-18 08:04:11.221834,7,8
2018-05-18 08:04:17.020166,8,9
2018-05-18 08:04:22.811564,7,8
2018-05-18 08:04:28.607156,6,7
2018-05-18 08:04:34.406843,6,7
2018-05-18 08:04:40.222276,7,8
2018-05-18 08:04:46.023479,8,9
2018-05-18 08:04:51.830590,8,9
2018-05-18 08:04:57.628652,9,10
2018-05-18 08:05:03.428122,9,10
2018-05-18 08:05:09.222937,8,9
2018-05-18 08:05:15.027720,8,9
2018-05-18 08:05:20.820446,9,10
2018-05-18 08:05:26.622834,7,8
2018-05-18 08:05:32.460346,7,8
